web-scraper-order,web-scraper-start-url,details,prix,address,image_lien,image_lien-href
"1708633515-1013","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9328-des-terrains-de-225-m2-a-diass-derrire-le-lyce.html"
"1708633515-1014","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9326-terrain-tf-position-commerciale-150-m2-vdn3.html"
"1708633515-1015","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9253-popenguine-thioupame-3.html"
"1708633515-1016","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9247-terrain-de-300m2-a-vendre-a-yene.html"
"1708633515-1017","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9243-terrain-300-m2-saly-diaksaw.html"
"1708633515-1018","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9208-tf-nguekokh.html"
"1708633515-1019","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9207-guro.html"
"1708633515-1020","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9205-terrain-thies.html"
"1708633515-1021","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9203-terrains-a-vendre.html"
"1708633515-1022","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9197-terrain-300-m2-somone.html"
"1708633515-1023","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9173-vente-de-terrain-saly-mbour.html"
"1708633515-1024","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9165-vente-3ha-terrain-a-keur-massar.html"
"1708633515-1025","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9150-terrain-de-1200-m-vendre-sur-malincounda-mbour.html"
"1708633515-1026","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=36","","","","","https://www.dakarvente.com/annonce-9148-terrains-de-300-m-vendre-sur-malincounda.html"
"1708633527-1027","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","1 200 000 000 FCFA
                        Terrain à vendre à FANN
                        Fann
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1028","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","750 000 FCFA
                        Terrain à vendre à la VDN
                        Mermoz
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1029","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","4 000 000 FCFA
                        Terrain à  vendre à Lac Rose
                        Lac rose
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1030","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","800 000 FCFA
                        Terrain à vendre aux Almadies
                        Almadies
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1031","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","1 700 000 FCFA
                        Terrain à vendre à Diass
                        Dakar
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1032","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","75 000 000 FCFA
                        Terrain à vendre à la Cité Magistrats 
                        Grand Dakar
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1033","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","60 000 000 FCFA
                        Terrain à vendre sicap foire
                        Sicap Foire
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1034","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","900 000 FCFA
                        Terrain à vendre à FANN
                        Fann
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1035","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","165 000 000 FCFA
                        Terrain à vendre à Mermoz
                        Mermoz
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1036","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","120 000 FCFA
                        Terrain à vendre à Cambrène
                        Cambérène
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1037","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","75 000 000 FCFA
                        Terrain à Vendre à cité cheikh Amar
                        Mamelles
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1038","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","1 200 000 FCFA
                        Terrain à vendre à Mermoz
                        Mermoz
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1039","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","900 000 FCFA
                        vente d'un terrain au Almadies
                        Almadies
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1040","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","20 000 FCFA
                        Terrain en vente à Diamnadio
                        Diamniadio
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1041","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","1 100 000 FCFA
                        terrain a vendre à Dakar-Plateau
                        Dakar
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1042","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","2 500 000 FCFA
                        Terrain de 300 m² à vendre sur mbour
                        Mbour
                      

                      
                        
                          
						  


 
    785822727
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1043","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","12 000 000 FCFA
                        parcelle de 600 m2  a vendre sur saly
                        Saly
                      

                      
                        
                          
						  


 
    785822727
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1044","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","38 000 000 FCFA
                        parcelle à vendre sur saly
                        Saly
                      

                      
                        
                          
						  


 
    785822727
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1045","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","12 000 000 FCFA
                        A Vendre terrain à Nguekokh
                        Thiès
                      

                      
                        
                          
						  


 
    760293730
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1046","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","1 800 000 FCFA
                        Vente de terrains
                        Dakar
                      

                      
                        
                          
						  


 
    777356047
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1047","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","22 000 000 FCFA
                        Terrain 600 mètre carré somone
                        Somone
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1048","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","4 000 000 FCFA
                        Vente terrains 150 m2 - dakar
                        Lac rose
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1049","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","17 000 000 FCFA
                        Vente terrains 225m² - Diass
                        Biscuiterie
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1050","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","300 000 FCFA
                        Terrain sur la route de mont rolland et différente localité de thies
                        Thiès
                      

                      
                        
                          
						  


 
    773421204","","","",""
"1708633527-1051","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","10 000 000 FCFA
                        Terrain 216 M2
                        Diamniadio
                      

                      
                        
                          
						  


 
    781857920
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1052","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","5 000 000 FCFA
                        Vente des terrains
                        Tambacounda
                      

                      
                        
                          
						  


 
    778979829
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1053","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","Terrain de 2500 m² à vendre sur Sandiara
                        Mbour
                      

                      
                        
                          
						  


 
    785822727
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633527-1054","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=35","400 m² à vendre sur Mbour, Médine
                        Mbour
                      

                      
                        
                          
						  


 
    785822727
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
