web-scraper-order,web-scraper-start-url,detail,prix,address,image_liens
"1708631944-956","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","500 000 FCFA
                        Appartement à louer à Amitié
                        Amitié
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-957","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","350 000 FCFA
                        APPARTEMENT A LOUER A MERMOZ PYROTECHNIQUE
                        Mermoz
                      

                      
                        
                          
						  


 
    777926146
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-958","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","175 000 FCFA
                        JOLI STUDIO A LOUER A MARISTE
                        Mermoz
                      

                      
                        
                          
						  


 
    777926146
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-959","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","800 000 FCFA
                        Villa à louer à Amitié
                        Amitié
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-960","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","500 000 FCFA
                        Appartement à louer au Point E
                        Point E
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-961","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","1 000 000 FCFA
                        Appartement à louer au Point-E
                        Point E
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-962","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","1 000 000 FCFA
                        Appartement à louer au Point-E
                        Point E
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-963","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","60 000 FCFA
                        Appartement à louer aux Almadies
                        Almadies
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-964","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","115 000 FCFA
                        APPARTEMENT A GUEDIAWAYE ARRET DIAL MBAYE
                        Guédiawaye
                      

                      
                        
                          
						  


 
    762683830
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-965","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","250 000 FCFA
                        Appartement de haut standing a CITE DES MAGISTRAT DE CICES
                        Sicap Foire
                      

                      
                        
                          
						  


 
    762683830
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-966","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","300 000 FCFA
                        JOLI APPARTEMENT A LOUER A MERMOZ
                        Mermoz
                      

                      
                        
                          
						  


 
    777926146
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-967","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","400 000 FCFA
                        Appartement à louer au virage
                        Almadies
                      

                      
                        
                          
						  


 
    771700567
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631944-968","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","150 000 FCFA","",""
"1708631944-969","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","150 000 FCFA","",""
"1708631944-970","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","1 000 000 FCFA","",""
"1708631944-971","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","350 000 FCFA","",""
"1708631944-972","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","375 000 FCFA","",""
"1708631944-973","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","375 000 FCFA","",""
"1708631944-974","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","450 000 FCFA","",""
"1708631944-975","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","350 000 FCFA","",""
"1708631944-976","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","600 000 FCFA","",""
"1708631944-977","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","650 000 FCFA","",""
"1708631944-978","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","350 000 FCFA","",""
"1708631944-979","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","275 000 FCFA","",""
"1708631944-980","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","250 000 FCFA","",""
"1708631944-981","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","350 000 FCFA","",""
"1708631944-982","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","200 000 FCFA","",""
"1708631944-983","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","200 000 FCFA","",""
"1708631944-984","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","300 000 FCFA","",""
"1708631944-985","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","400 000 FCFA","",""
"1708631944-986","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","500 000 FCFA","",""
"1708631944-987","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","350 000 FCFA","",""
"1708631944-988","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","600 000 FCFA","",""
"1708631944-989","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","400 000 FCFA","",""
"1708631944-990","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","600 000 FCFA","",""
"1708631944-991","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","325 000 FCFA","",""
"1708631944-992","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","180 000 FCFA","",""
"1708631944-993","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","","",""
"1708631944-994","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","250 000 FCFA","",""
"1708631944-995","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","500 000 FCFA","",""
"1708631944-996","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","450 000 FCFA","",""
"1708631944-997","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","900 000 FCFA","",""
"1708631944-998","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","500 000 FCFA","",""
"1708631944-999","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","350 000 FCFA","",""
"1708631944-1000","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","175 000 FCFA","",""
"1708631944-1001","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","800 000 FCFA","",""
"1708631944-1002","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","500 000 FCFA","",""
"1708631944-1003","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","1 000 000 FCFA","",""
"1708631944-1004","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","1 000 000 FCFA","",""
"1708631944-1005","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","60 000 FCFA","",""
"1708631944-1006","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","115 000 FCFA","",""
"1708631944-1007","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","250 000 FCFA","",""
"1708631944-1008","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","300 000 FCFA","",""
"1708631944-1009","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","400 000 FCFA","",""
"1708631944-1010","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","","APPARTEMENTS À LOUER",""
"1708631944-1011","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","","",""
"1708631944-1012","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","","",""
"1708631944-1013","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","","",""
"1708631944-1014","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","","",""
"1708631944-1015","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","","",""
"1708631944-1016","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","","",""
"1708631944-1017","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","","","",""
